admin0,admin1,date,cases,deaths
Ecuador,Sto. Domingo Tsachilas,6/26/2020,1855,115
Ecuador,Sucumbios,6/26/2020,369,17
Ecuador,Tungurahua,6/26/2020,942,96
Ecuador,Zamora Chinchipe,6/26/2020,466,16
Ecuador,Azuay,7/26/2020,3013,71
Ecuador,Bolivar,7/26/2020,1053,50
Ecuador,Canar,7/26/2020,691,48
Ecuador,Carchi,7/26/2020,774,20
Ecuador,Chimborazo,7/26/2020,1253,203
Ecuador,Cotopaxi,7/26/2020,1931,162
Ecuador,El Oro,7/26/2020,2904,325
Ecuador,Esmeraldas,7/26/2020,2970,173
Ecuador,Galapagos,7/26/2020,101,1
Ecuador,Guayas,7/26/2020,17315,1651
Ecuador,Imbabura,7/26/2020,1269,61
Ecuador,Loja,7/26/2020,2111,65
Ecuador,Los Rios,7/26/2020,2799,314
Ecuador,Manabi,7/26/2020,6178,772
Ecuador,Morona Santiago,7/26/2020,1888,13
Ecuador,Napo,7/26/2020,892,48
Ecuador,Orellana,7/26/2020,1271,32
Ecuador,Pastaza,7/26/2020,1326,39
Ecuador,Pichincha,7/26/2020,13811,672
Ecuador,Santa Elena,7/26/2020,1131,329
Ecuador,Sto. Domingo Tsachilas,7/26/2020,3162,225
Ecuador,Sucumbios,7/26/2020,1096,39
Ecuador,Tungurahua,7/26/2020,1904,168
Ecuador,Zamora Chinchipe,7/26/2020,895,34
Ecuador,Azuay,4/27/2020,314,11
Ecuador,Bolivar,4/27/2020,124,7
Ecuador,Canar,4/27/2020,211,9
Ecuador,Carchi,4/27/2020,42,5
Ecuador,Chimborazo,4/27/2020,145,27
Ecuador,Cotopaxi,4/27/2020,80,18
Ecuador,El Oro,4/27/2020,327,61
Ecuador,Esmeraldas,4/27/2020,143,15
Ecuador,Galapagos,4/27/2020,59,1
Ecuador,Guayas,4/27/2020,10172,276
Ecuador,Imbabura,4/27/2020,77,9
Ecuador,Loja,4/27/2020,143,9
Ecuador,Los Rios,4/27/2020,662,27
Ecuador,Manabi,4/27/2020,514,52
Ecuador,Morona Santiago,4/27/2020,34,0
Ecuador,Napo,4/27/2020,15,2
Ecuador,Orellana,4/27/2020,28,1
Ecuador,Pastaza,4/27/2020,32,2
Ecuador,Pichincha,4/27/2020,1194,57
Ecuador,Santa Elena,4/27/2020,343,43
Ecuador,Sto. Domingo Tsachilas,4/27/2020,138,19
Ecuador,Sucumbios,4/27/2020,36,1
Ecuador,Tungurahua,4/27/2020,135,9
Ecuador,Zamora Chinchipe,4/27/2020,36,2
Ecuador,Azuay,5/27/2020,819,33
Ecuador,Bolivar,5/27/2020,305,24
Ecuador,Canar,5/27/2020,327,30
Ecuador,Carchi,5/27/2020,144,10
Ecuador,Chimborazo,5/27/2020,392,106
Ecuador,Cotopaxi,5/27/2020,367,52
Ecuador,El Oro,5/27/2020,1051,180
Ecuador,Esmeraldas,5/27/2020,744,80
Ecuador,Galapagos,5/27/2020,76,1
Ecuador,Guayas,5/27/2020,13890,1394
Ecuador,Imbabura,5/27/2020,199,14
Ecuador,Loja,5/27/2020,345,21
Ecuador,Los Rios,5/27/2020,1440,194
Ecuador,Manabi,5/27/2020,2150,421
Ecuador,Morona Santiago,5/27/2020,101,2
Ecuador,Napo,5/27/2020,201,10
Ecuador,Orellana,5/27/2020,187,4
Ecuador,Pastaza,5/27/2020,225,5
Ecuador,Pichincha,5/27/2020,3769,268
Ecuador,Santa Elena,5/27/2020,758,281
Ecuador,Sto. Domingo Tsachilas,5/27/2020,928,71
Ecuador,Sucumbios,5/27/2020,106,5
Ecuador,Tungurahua,5/27/2020,451,65
Ecuador,Zamora Chinchipe,5/27/2020,172,4
Ecuador,Azuay,6/27/2020,1656,50
Ecuador,Bolivar,6/27/2020,601,34
Ecuador,Canar,6/27/2020,529,45
Ecuador,Carchi,6/27/2020,259,17
Ecuador,Chimborazo,6/27/2020,705,151
Ecuador,Cotopaxi,6/27/2020,1007,116
Ecuador,El Oro,6/27/2020,1976,248
Ecuador,Esmeraldas,6/27/2020,1988,138
Ecuador,Galapagos,6/27/2020,78,1
Ecuador,Guayas,6/27/2020,14968,1575
Ecuador,Imbabura,6/27/2020,551,35
Ecuador,Loja,6/27/2020,830,44
Ecuador,Los Rios,6/27/2020,2204,252
Ecuador,Manabi,6/27/2020,4246,581
Ecuador,Morona Santiago,6/27/2020,695,10
Ecuador,Napo,6/27/2020,556,31
Ecuador,Orellana,6/27/2020,612,18
Ecuador,Pastaza,6/27/2020,630,20
Ecuador,Pichincha,6/27/2020,6850,484
Ecuador,Santa Elena,6/27/2020,922,325
Ecuador,Sto. Domingo Tsachilas,6/27/2020,1912,115
Ecuador,Sucumbios,6/27/2020,376,17
Ecuador,Tungurahua,6/27/2020,971,101
Ecuador,Zamora Chinchipe,6/27/2020,496,16
Ecuador,Azuay,7/27/2020,3033,71
Ecuador,Bolivar,7/27/2020,1065,50
Ecuador,Canar,7/27/2020,691,48
Ecuador,Carchi,7/27/2020,775,24
Ecuador,Chimborazo,7/27/2020,1288,204
Ecuador,Cotopaxi,7/27/2020,1933,162
Ecuador,El Oro,7/27/2020,2922,325
Ecuador,Esmeraldas,7/27/2020,2986,173
Ecuador,Galapagos,7/27/2020,101,1
Ecuador,Guayas,7/27/2020,17322,1651
Ecuador,Imbabura,7/27/2020,1277,61
Ecuador,Loja,7/27/2020,2216,67
Ecuador,Los Rios,7/27/2020,2806,314
Ecuador,Manabi,7/27/2020,6210,772
Ecuador,Morona Santiago,7/27/2020,1888,13
Ecuador,Napo,7/27/2020,892,48
Ecuador,Orellana,7/27/2020,1271,32
Ecuador,Pastaza,7/27/2020,1326,40
Ecuador,Pichincha,7/27/2020,13925,676
Ecuador,Santa Elena,7/27/2020,1131,329
Ecuador,Sto. Domingo Tsachilas,7/27/2020,3250,225
Ecuador,Sucumbios,7/27/2020,1097,44
Ecuador,Tungurahua,7/27/2020,1904,168
Ecuador,Zamora Chinchipe,7/27/2020,896,34
Ecuador,Azuay,4/28/2020,426,15
Ecuador,Bolivar,4/28/2020,125,10
Ecuador,Canar,4/28/2020,285,9
Ecuador,Carchi,4/28/2020,49,5
Ecuador,Chimborazo,4/28/2020,157,31
Ecuador,Cotopaxi,4/28/2020,87,19
Ecuador,El Oro,4/28/2020,448,69
Ecuador,Esmeraldas,4/28/2020,164,17
Ecuador,Galapagos,4/28/2020,60,1
Ecuador,Guayas,4/28/2020,10200,433
Ecuador,Imbabura,4/28/2020,81,9
Ecuador,Loja,4/28/2020,223,11
Ecuador,Los Rios,4/28/2020,665,31
Ecuador,Manabi,4/28/2020,554,59
Ecuador,Morona Santiago,4/28/2020,61,1
Ecuador,Napo,4/28/2020,19,2
Ecuador,Orellana,4/28/2020,30,1
Ecuador,Pastaza,4/28/2020,43,3
Ecuador,Pichincha,4/28/2020,1298,64
Ecuador,Santa Elena,4/28/2020,347,46
Ecuador,Sto. Domingo Tsachilas,4/28/2020,179,20
Ecuador,Sucumbios,4/28/2020,39,1
Ecuador,Tungurahua,4/28/2020,145,12
Ecuador,Zamora Chinchipe,4/28/2020,43,2
Ecuador,Azuay,5/28/2020,825,33
Ecuador,Bolivar,5/28/2020,309,24
Ecuador,Canar,5/28/2020,330,30
Ecuador,Carchi,5/28/2020,148,11
Ecuador,Chimborazo,5/28/2020,396,106
Ecuador,Cotopaxi,5/28/2020,379,52
Ecuador,El Oro,5/28/2020,1062,180
Ecuador,Esmeraldas,5/28/2020,800,80
Ecuador,Galapagos,5/28/2020,76,1
Ecuador,Guayas,5/28/2020,13925,1397
Ecuador,Imbabura,5/28/2020,202,14
Ecuador,Loja,5/28/2020,354,21
Ecuador,Los Rios,5/28/2020,1467,194
Ecuador,Manabi,5/28/2020,2198,422
Ecuador,Morona Santiago,5/28/2020,103,2
Ecuador,Napo,5/28/2020,201,11
Ecuador,Orellana,5/28/2020,203,4
Ecuador,Pastaza,5/28/2020,227,5
Ecuador,Pichincha,5/28/2020,3859,296
Ecuador,Santa Elena,5/28/2020,769,281
Ecuador,Sto. Domingo Tsachilas,5/28/2020,944,71
Ecuador,Sucumbios,5/28/2020,108,5
Ecuador,Tungurahua,5/28/2020,452,68
Ecuador,Zamora Chinchipe,5/28/2020,178,5
Ecuador,Azuay,6/28/2020,1677,50
Ecuador,Bolivar,6/28/2020,626,34
Ecuador,Canar,6/28/2020,537,45
Ecuador,Carchi,6/28/2020,278,17
Ecuador,Chimborazo,6/28/2020,732,151
Ecuador,Cotopaxi,6/28/2020,1036,116
Ecuador,El Oro,6/28/2020,2013,248
Ecuador,Esmeraldas,6/28/2020,2024,138
Ecuador,Galapagos,6/28/2020,86,1
Ecuador,Guayas,6/28/2020,14988,1575
Ecuador,Imbabura,6/28/2020,566,36
Ecuador,Loja,6/28/2020,853,44
Ecuador,Los Rios,6/28/2020,2236,252
Ecuador,Manabi,6/28/2020,4288,582
Ecuador,Morona Santiago,6/28/2020,758,10
Ecuador,Napo,6/28/2020,564,31
Ecuador,Orellana,6/28/2020,657,18
Ecuador,Pastaza,6/28/2020,641,21
Ecuador,Pichincha,6/28/2020,6983,484
Ecuador,Santa Elena,6/28/2020,922,325
Ecuador,Sto. Domingo Tsachilas,6/28/2020,1936,117
Ecuador,Sucumbios,6/28/2020,390,17
Ecuador,Tungurahua,6/28/2020,985,101
Ecuador,Zamora Chinchipe,6/28/2020,523,16
Ecuador,Azuay,7/28/2020,3076,71
Ecuador,Bolivar,7/28/2020,1099,50
Ecuador,Canar,7/28/2020,698,48
Ecuador,Carchi,7/28/2020,873,25
Ecuador,Chimborazo,7/28/2020,1313,207
Ecuador,Cotopaxi,7/28/2020,1963,164
Ecuador,El Oro,7/28/2020,3001,331
Ecuador,Esmeraldas,7/28/2020,3040,175
Ecuador,Galapagos,7/28/2020,103,1
Ecuador,Guayas,7/28/2020,17365,1651
Ecuador,Imbabura,7/28/2020,1350,64
Ecuador,Loja,7/28/2020,2328,72
Ecuador,Los Rios,7/28/2020,2824,315
Ecuador,Manabi,7/28/2020,6270,780
Ecuador,Morona Santiago,7/28/2020,1923,13
Ecuador,Napo,7/28/2020,920,48
Ecuador,Orellana,7/28/2020,1288,32
Ecuador,Pastaza,7/28/2020,1342,40
Ecuador,Pichincha,7/28/2020,14139,683
Ecuador,Santa Elena,7/28/2020,1132,329
Ecuador,Sto. Domingo Tsachilas,7/28/2020,3322,237
Ecuador,Sucumbios,7/28/2020,1105,46
Ecuador,Tungurahua,7/28/2020,1944,168
Ecuador,Zamora Chinchipe,7/28/2020,905,34
Ecuador,Azuay,4/29/2020,432,15
Ecuador,Bolivar,4/29/2020,129,10
Ecuador,Canar,4/29/2020,288,9
Ecuador,Carchi,4/29/2020,49,5
Ecuador,Chimborazo,4/29/2020,160,32
Ecuador,Cotopaxi,4/29/2020,90,19
Ecuador,El Oro,4/29/2020,457,79
Ecuador,Esmeraldas,4/29/2020,173,19
Ecuador,Galapagos,4/29/2020,66,1
Ecuador,Guayas,4/29/2020,10417,378
Ecuador,Imbabura,4/29/2020,81,9
Ecuador,Loja,4/29/2020,224,10
Ecuador,Los Rios,4/29/2020,687,36
Ecuador,Manabi,4/29/2020,601,101
Ecuador,Morona Santiago,4/29/2020,61,1
Ecuador,Napo,4/29/2020,23,2
Ecuador,Orellana,4/29/2020,33,1
Ecuador,Pastaza,4/29/2020,44,3
Ecuador,Pichincha,4/29/2020,1351,66
Ecuador,Santa Elena,4/29/2020,360,47
Ecuador,Sto. Domingo Tsachilas,4/29/2020,180,20
Ecuador,Sucumbios,4/29/2020,39,1
Ecuador,Tungurahua,4/29/2020,157,17
Ecuador,Zamora Chinchipe,4/29/2020,43,2
Ecuador,Azuay,5/29/2020,847,33
Ecuador,Bolivar,5/29/2020,309,24
Ecuador,Canar,5/29/2020,331,30
Ecuador,Carchi,5/29/2020,149,11
Ecuador,Chimborazo,5/29/2020,396,108
Ecuador,Cotopaxi,5/29/2020,380,53
Ecuador,El Oro,5/29/2020,1066,181
Ecuador,Esmeraldas,5/29/2020,800,80
Ecuador,Galapagos,5/29/2020,76,1
Ecuador,Guayas,5/29/2020,13928,1397
Ecuador,Imbabura,5/29/2020,202,14
Ecuador,Loja,5/29/2020,355,21
Ecuador,Los Rios,5/29/2020,1473,195
Ecuador,Manabi,5/29/2020,2199,428
Ecuador,Morona Santiago,5/29/2020,105,2
Ecuador,Napo,5/29/2020,201,15
Ecuador,Orellana,5/29/2020,203,4
Ecuador,Pastaza,5/29/2020,228,5
Ecuador,Pichincha,5/29/2020,3911,300
Ecuador,Santa Elena,5/29/2020,769,281
Ecuador,Sto. Domingo Tsachilas,5/29/2020,944,73
Ecuador,Sucumbios,5/29/2020,108,5
Ecuador,Tungurahua,5/29/2020,454,68
Ecuador,Zamora Chinchipe,5/29/2020,181,5
Ecuador,Azuay,6/29/2020,1752,50
Ecuador,Bolivar,6/29/2020,636,34
Ecuador,Canar,6/29/2020,540,45
Ecuador,Carchi,6/29/2020,285,17
Ecuador,Chimborazo,6/29/2020,746,151
Ecuador,Cotopaxi,6/29/2020,1063,117
Ecuador,El Oro,6/29/2020,2017,248
Ecuador,Esmeraldas,6/29/2020,2029,139
Ecuador,Galapagos,6/29/2020,86,1
Ecuador,Guayas,6/29/2020,15000,1579
Ecuador,Imbabura,6/29/2020,575,37
Ecuador,Loja,6/29/2020,853,44
Ecuador,Los Rios,6/29/2020,2255,255
Ecuador,Manabi,6/29/2020,4347,623
Ecuador,Morona Santiago,6/29/2020,759,10
Ecuador,Napo,6/29/2020,564,31
Ecuador,Orellana,6/29/2020,657,18
Ecuador,Pastaza,6/29/2020,649,22
Ecuador,Pichincha,6/29/2020,7081,497
Ecuador,Santa Elena,6/29/2020,922,325
Ecuador,Sto. Domingo Tsachilas,6/29/2020,1973,118
Ecuador,Sucumbios,6/29/2020,399,19
Ecuador,Tungurahua,6/29/2020,998,106
Ecuador,Zamora Chinchipe,6/29/2020,523,16
Ecuador,Azuay,7/29/2020,3106,71
Ecuador,Bolivar,7/29/2020,1100,50
Ecuador,Canar,7/29/2020,701,48
Ecuador,Carchi,7/29/2020,881,25
Ecuador,Chimborazo,7/29/2020,1367,209
Ecuador,Cotopaxi,7/29/2020,1977,165
Ecuador,El Oro,7/29/2020,3062,333
Ecuador,Esmeraldas,7/29/2020,3051,177
Ecuador,Galapagos,7/29/2020,103,1
Ecuador,Guayas,7/29/2020,17436,1652
Ecuador,Imbabura,7/29/2020,1395,70
Ecuador,Loja,7/29/2020,2395,77
Ecuador,Los Rios,7/29/2020,2838,315
Ecuador,Manabi,7/29/2020,6339,782
Ecuador,Morona Santiago,7/29/2020,1956,13
Ecuador,Napo,7/29/2020,930,48
Ecuador,Orellana,7/29/2020,1308,32
Ecuador,Pastaza,7/29/2020,1348,41
Ecuador,Pichincha,7/29/2020,14362,697
Ecuador,Santa Elena,7/29/2020,1137,331
Ecuador,Sto. Domingo Tsachilas,7/29/2020,3454,237
Ecuador,Sucumbios,7/29/2020,1112,47
Ecuador,Tungurahua,7/29/2020,1967,168
Ecuador,Zamora Chinchipe,7/29/2020,912,34
Ecuador,Azuay,4/30/2020,460,15
Ecuador,Bolivar,4/30/2020,133,11
Ecuador,Canar,4/30/2020,297,9
Ecuador,Carchi,4/30/2020,53,5
Ecuador,Chimborazo,4/30/2020,167,35
Ecuador,Cotopaxi,4/30/2020,100,19
Ecuador,El Oro,4/30/2020,474,80
Ecuador,Esmeraldas,4/30/2020,187,19
Ecuador,Galapagos,4/30/2020,68,1
Ecuador,Guayas,4/30/2020,10436,380
Ecuador,Imbabura,4/30/2020,89,9
Ecuador,Loja,4/30/2020,232,10
Ecuador,Los Rios,4/30/2020,693,38
Ecuador,Manabi,4/30/2020,612,106
Ecuador,Morona Santiago,4/30/2020,61,1
Ecuador,Napo,4/30/2020,23,2
Ecuador,Orellana,4/30/2020,33,1
Ecuador,Pastaza,4/30/2020,46,3
Ecuador,Pichincha,4/30/2020,1420,68
Ecuador,Santa Elena,4/30/2020,362,47
Ecuador,Sto. Domingo Tsachilas,4/30/2020,202,21
Ecuador,Sucumbios,4/30/2020,42,1
Ecuador,Tungurahua,4/30/2020,170,17
Ecuador,Zamora Chinchipe,4/30/2020,44,2
Ecuador,Azuay,5/30/2020,869,33
Ecuador,Bolivar,5/30/2020,311,24
Ecuador,Canar,5/30/2020,331,30
Ecuador,Carchi,5/30/2020,152,11
Ecuador,Chimborazo,5/30/2020,396,108
Ecuador,Cotopaxi,5/30/2020,386,53
Ecuador,El Oro,5/30/2020,1088,183
Ecuador,Esmeraldas,5/30/2020,802,80
Ecuador,Galapagos,5/30/2020,76,1
Ecuador,Guayas,5/30/2020,14044,1402
Ecuador,Imbabura,5/30/2020,202,14
Ecuador,Loja,5/30/2020,357,21
Ecuador,Los Rios,5/30/2020,1508,195
Ecuador,Manabi,5/30/2020,2206,430
Ecuador,Morona Santiago,5/30/2020,105,3
Ecuador,Napo,5/30/2020,201,15
Ecuador,Orellana,5/30/2020,208,4
Ecuador,Pastaza,5/30/2020,228,5
Ecuador,Pichincha,5/30/2020,3929,301
Ecuador,Santa Elena,5/30/2020,771,281
Ecuador,Sto. Domingo Tsachilas,5/30/2020,944,74
Ecuador,Sucumbios,5/30/2020,110,5
Ecuador,Tungurahua,5/30/2020,477,68
Ecuador,Zamora Chinchipe,5/30/2020,186,5
Ecuador,Azuay,6/30/2020,1762,50
Ecuador,Bolivar,6/30/2020,648,34
Ecuador,Canar,6/30/2020,542,45
Ecuador,Carchi,6/30/2020,302,17
Ecuador,Chimborazo,6/30/2020,773,151
Ecuador,Cotopaxi,6/30/2020,1092,120
Ecuador,El Oro,6/30/2020,2022,251
Ecuador,Esmeraldas,6/30/2020,2084,139
Ecuador,Galapagos,6/30/2020,88,1
Ecuador,Guayas,6/30/2020,15012,1584
Ecuador,Imbabura,6/30/2020,578,39
Ecuador,Loja,6/30/2020,864,45
Ecuador,Los Rios,6/30/2020,2269,256
Ecuador,Manabi,6/30/2020,4445,627
Ecuador,Morona Santiago,6/30/2020,780,10
Ecuador,Napo,6/30/2020,586,31
Ecuador,Orellana,6/30/2020,741,18
Ecuador,Pastaza,6/30/2020,686,22
Ecuador,Pichincha,6/30/2020,7220,501
Ecuador,Santa Elena,6/30/2020,924,325
Ecuador,Sto. Domingo Tsachilas,6/30/2020,1997,118
Ecuador,Sucumbios,6/30/2020,413,20
Ecuador,Tungurahua,6/30/2020,1022,107
Ecuador,Zamora Chinchipe,6/30/2020,536,16
Ecuador,Azuay,7/30/2020,3185,71
Ecuador,Bolivar,7/30/2020,1121,50
Ecuador,Canar,7/30/2020,721,50
Ecuador,Carchi,7/30/2020,884,28
Ecuador,Chimborazo,7/30/2020,1393,212
Ecuador,Cotopaxi,7/30/2020,1992,167
Ecuador,El Oro,7/30/2020,3118,333
Ecuador,Esmeraldas,7/30/2020,3189,178
Ecuador,Galapagos,7/30/2020,103,1
Ecuador,Guayas,7/30/2020,17465,1656
Ecuador,Imbabura,7/30/2020,1451,71
Ecuador,Loja,7/30/2020,2503,80
Ecuador,Los Rios,7/30/2020,2844,316
Ecuador,Manabi,7/30/2020,6470,784
Ecuador,Morona Santiago,7/30/2020,1976,13
Ecuador,Napo,7/30/2020,931,48
Ecuador,Orellana,7/30/2020,1311,32
Ecuador,Pastaza,7/30/2020,1349,43
Ecuador,Pichincha,7/30/2020,14655,704
Ecuador,Santa Elena,7/30/2020,1139,331
Ecuador,Sto. Domingo Tsachilas,7/30/2020,3548,240
Ecuador,Sucumbios,7/30/2020,1113,47
Ecuador,Tungurahua,7/30/2020,2013,168
Ecuador,Zamora Chinchipe,7/30/2020,940,34
Ecuador,Azuay,5/31/2020,869,33
Ecuador,Bolivar,5/31/2020,312,24
Ecuador,Canar,5/31/2020,331,30
Ecuador,Carchi,5/31/2020,152,11
Ecuador,Chimborazo,5/31/2020,398,109
Ecuador,Cotopaxi,5/31/2020,395,54
Ecuador,El Oro,5/31/2020,1094,183
Ecuador,Esmeraldas,5/31/2020,852,80
Ecuador,Galapagos,5/31/2020,76,1
Ecuador,Guayas,5/31/2020,14061,1405
Ecuador,Imbabura,5/31/2020,203,14
Ecuador,Loja,5/31/2020,357,21
Ecuador,Los Rios,5/31/2020,1509,195
Ecuador,Manabi,5/31/2020,2235,434
Ecuador,Morona Santiago,5/31/2020,105,3
Ecuador,Napo,5/31/2020,201,15
Ecuador,Orellana,5/31/2020,237,4
Ecuador,Pastaza,5/31/2020,228,5
Ecuador,Pichincha,5/31/2020,3940,304
Ecuador,Santa Elena,5/31/2020,771,281
Ecuador,Sto. Domingo Tsachilas,5/31/2020,1043,74
Ecuador,Sucumbios,5/31/2020,110,5
Ecuador,Tungurahua,5/31/2020,477,68
Ecuador,Zamora Chinchipe,5/31/2020,186,5
Ecuador,Azuay,7/31/2020,3326,72
Ecuador,Bolivar,7/31/2020,1148,51
Ecuador,Canar,7/31/2020,739,51
Ecuador,Carchi,7/31/2020,895,29
Ecuador,Chimborazo,7/31/2020,1425,213
Ecuador,Cotopaxi,7/31/2020,2010,167
Ecuador,El Oro,7/31/2020,3181,334
Ecuador,Esmeraldas,7/31/2020,3223,186
Ecuador,Galapagos,7/31/2020,103,1
Ecuador,Guayas,7/31/2020,17517,1656
Ecuador,Imbabura,7/31/2020,1476,71
Ecuador,Loja,7/31/2020,2553,81
Ecuador,Los Rios,7/31/2020,2858,316
Ecuador,Manabi,7/31/2020,6488,787
Ecuador,Morona Santiago,7/31/2020,2011,14
Ecuador,Napo,7/31/2020,940,49
Ecuador,Orellana,7/31/2020,1323,33
Ecuador,Pastaza,7/31/2020,1376,44
Ecuador,Pichincha,7/31/2020,14813,718
Ecuador,Santa Elena,7/31/2020,1148,331
Ecuador,Sto. Domingo Tsachilas,7/31/2020,3674,246
Ecuador,Sucumbios,7/31/2020,1144,50
Ecuador,Tungurahua,7/31/2020,2083,168
Ecuador,Zamora Chinchipe,7/31/2020,945,34
Ecuador,Azuay,4/6/2020,100,
Ecuador,Bolivar,4/6/2020,27,
Ecuador,Canar,4/6/2020,59,
Ecuador,Carchi,4/6/2020,12,
Ecuador,Chimborazo,4/6/2020,46,
Ecuador,Cotopaxi,4/6/2020,23,
Ecuador,El Oro,4/6/2020,58,
Ecuador,Esmeraldas,4/6/2020,17,
Ecuador,Galapagos,4/6/2020,11,
Ecuador,Guayas,4/6/2020,2534,
Ecuador,Imbabura,4/6/2020,21,
Ecuador,Loja,4/6/2020,27,
Ecuador,Los Rios,4/6/2020,158,
Ecuador,Manabi,4/6/2020,88,
Ecuador,Morona Santiago,4/6/2020,11,
Ecuador,Napo,4/6/2020,2,
Ecuador,Orellana,4/6/2020,4,
Ecuador,Pastaza,4/6/2020,12,
Ecuador,Pichincha,4/6/2020,395,
Ecuador,Santa Elena,4/6/2020,52,
Ecuador,Sto. Domingo Tsachilas,4/6/2020,36,
Ecuador,Sucumbios,4/6/2020,30,
Ecuador,Tungurahua,4/6/2020,22,
Ecuador,Zamora Chinchipe,4/6/2020,2,
Ecuador,Azuay,4/7/2020,100,
Ecuador,Bolivar,4/7/2020,27,
Ecuador,Canar,4/7/2020,59,
Ecuador,Carchi,4/7/2020,14,
Ecuador,Chimborazo,4/7/2020,50,
Ecuador,Cotopaxi,4/7/2020,28,
Ecuador,El Oro,4/7/2020,58,
Ecuador,Esmeraldas,4/7/2020,20,
Ecuador,Galapagos,4/7/2020,11,
Ecuador,Guayas,4/7/2020,2706,
Ecuador,Imbabura,4/7/2020,21,
Ecuador,Loja,4/7/2020,27,
Ecuador,Los Rios,4/7/2020,159,
Ecuador,Manabi,4/7/2020,115,
Ecuador,Morona Santiago,4/7/2020,12,
Ecuador,Napo,4/7/2020,2,
Ecuador,Orellana,4/7/2020,4,
Ecuador,Pastaza,4/7/2020,12,
Ecuador,Pichincha,4/7/2020,418,
Ecuador,Santa Elena,4/7/2020,52,
Ecuador,Sto. Domingo Tsachilas,4/7/2020,43,
Ecuador,Sucumbios,4/7/2020,33,
Ecuador,Tungurahua,4/7/2020,22,
Ecuador,Zamora Chinchipe,4/7/2020,2,
Ecuador,Azuay,4/8/2020,107,
Ecuador,Bolivar,4/8/2020,27,
Ecuador,Canar,4/8/2020,64,
Ecuador,Carchi,4/8/2020,14,
Ecuador,Chimborazo,4/8/2020,51,
Ecuador,Cotopaxi,4/8/2020,28,
Ecuador,El Oro,4/8/2020,82,
Ecuador,Esmeraldas,4/8/2020,25,
Ecuador,Galapagos,4/8/2020,11,
Ecuador,Guayas,4/8/2020,3047,
Ecuador,Imbabura,4/8/2020,21,
Ecuador,Loja,4/8/2020,34,
Ecuador,Los Rios,4/8/2020,175,
Ecuador,Manabi,4/8/2020,132,
Ecuador,Morona Santiago,4/8/2020,17,
Ecuador,Napo,4/8/2020,2,
Ecuador,Orellana,4/8/2020,4,
Ecuador,Pastaza,4/8/2020,12,
Ecuador,Pichincha,4/8/2020,440,
Ecuador,Santa Elena,4/8/2020,55,
Ecuador,Sto. Domingo Tsachilas,4/8/2020,44,
Ecuador,Sucumbios,4/8/2020,33,
Ecuador,Tungurahua,4/8/2020,23,
Ecuador,Zamora Chinchipe,4/8/2020,2,
Ecuador,Azuay,4/9/2020,116,
Ecuador,Bolivar,4/9/2020,30,
Ecuador,Canar,4/9/2020,75,
Ecuador,Carchi,4/9/2020,15,
Ecuador,Chimborazo,4/9/2020,54,
Ecuador,Cotopaxi,4/9/2020,30,
Ecuador,El Oro,4/9/2020,97,
Ecuador,Esmeraldas,4/9/2020,27,
Ecuador,Galapagos,4/9/2020,11,
Ecuador,Guayas,4/9/2020,3384,
Ecuador,Imbabura,4/9/2020,24,
Ecuador,Loja,4/9/2020,49,
Ecuador,Los Rios,4/9/2020,193,
Ecuador,Manabi,4/9/2020,159,
Ecuador,Morona Santiago,4/9/2020,18,
Ecuador,Napo,4/9/2020,2,
Ecuador,Orellana,4/9/2020,5,
Ecuador,Pastaza,4/9/2020,12,
Ecuador,Pichincha,4/9/2020,494,
Ecuador,Santa Elena,4/9/2020,63,
Ecuador,Sto. Domingo Tsachilas,4/9/2020,46,
Ecuador,Sucumbios,4/9/2020,33,
Ecuador,Tungurahua,4/9/2020,25,
Ecuador,Zamora Chinchipe,4/9/2020,3,
Ecuador,Azuay,4/10/2020,151,
Ecuador,Bolivar,4/10/2020,32,
Ecuador,Canar,4/10/2020,90,
Ecuador,Carchi,4/10/2020,17,
Ecuador,Chimborazo,4/10/2020,65,
Ecuador,Cotopaxi,4/10/2020,33,
Ecuador,El Oro,4/10/2020,137,
Ecuador,Esmeraldas,4/10/2020,31,
Ecuador,Galapagos,4/10/2020,11,
Ecuador,Guayas,4/10/2020,5281,
Ecuador,Imbabura,4/10/2020,32,
Ecuador,Loja,4/10/2020,56,
Ecuador,Los Rios,4/10/2020,226,
Ecuador,Manabi,4/10/2020,188,
Ecuador,Morona Santiago,4/10/2020,19,
Ecuador,Napo,4/10/2020,3,
Ecuador,Orellana,4/10/2020,5,
Ecuador,Pastaza,4/10/2020,13,
Ecuador,Pichincha,4/10/2020,579,
Ecuador,Santa Elena,4/10/2020,74,
Ecuador,Sto. Domingo Tsachilas,4/10/2020,51,
Ecuador,Sucumbios,4/10/2020,34,
Ecuador,Tungurahua,4/10/2020,29,
Ecuador,Zamora Chinchipe,4/10/2020,4,
Ecuador,Azuay,4/11/2020,154,
Ecuador,Bolivar,4/11/2020,33,
Ecuador,Canar,4/11/2020,94,
Ecuador,Carchi,4/11/2020,23,
Ecuador,Chimborazo,4/11/2020,65,
Ecuador,Cotopaxi,4/11/2020,36,
Ecuador,El Oro,4/11/2020,149,
Ecuador,Esmeraldas,4/11/2020,31,
Ecuador,Galapagos,4/11/2020,11,
Ecuador,Guayas,4/11/2020,5290,
Ecuador,Imbabura,4/11/2020,32,
